rowid	affiliation	url	ror_results	chosen	score	matching_type	organization.name	organization.id	organization.country.country_name
148	ETH Zürich	https://api.ror.org/organizations?affiliation=ETH+Zurich	1	TRUE	1	PHRASE	ETH Zurich	https://ror.org/05a28rw58	Switzerland
149	ETH Zurich, Switzerland	https://api.ror.org/organizations?affiliation=ETH+Zurich,+Switzerland	13	TRUE	1	PHRASE	ETH Zurich	https://ror.org/05a28rw58	Switzerland
150	ETH Zürich, Switzerland	https://api.ror.org/organizations?affiliation=ETH+Zurich,+Switzerland	13	TRUE	1	PHRASE	ETH Zurich	https://ror.org/05a28rw58	Switzerland
151	ETH Zürich, Switzerland && LMU München, Germany	https://api.ror.org/organizations?affiliation=ETH+Zurich,+Switzerland+&&+LMU+Munchen,+Germany	13	TRUE	1	PHRASE	ETH Zurich	https://ror.org/05a28rw58	Switzerland
152	ETH Zurich, Switzerland && London School of Economics and Political Science, United Kingdom	https://api.ror.org/organizations?affiliation=ETH+Zurich,+Switzerland+&&+London+School+of+Economics+and+Political+Science,+United+Kingdom	13	TRUE	1	PHRASE	ETH Zurich	https://ror.org/05a28rw58	Switzerland
153	ETH Zürich, Switzerland. ETH Zurich, Switzerland	https://api.ror.org/organizations?affiliation=ETH+Zurich,+Switzerland.+ETH+Zurich,+Switzerland	19	TRUE	1	PHRASE	ETH Zurich	https://ror.org/05a28rw58	Switzerland
154	ETH Zurich, Zurich	https://api.ror.org/organizations?affiliation=ETH+Zurich,+Zurich	12	TRUE	1	PHRASE	ETH Zurich	https://ror.org/05a28rw58	Switzerland
155	ETH Zurich, Zurich && London School of Economics and Political Science, London	https://api.ror.org/organizations?affiliation=ETH+Zurich,+Zurich+&&+London+School+of+Economics+and+Political+Science,+London	12	TRUE	1	PHRASE	ETH Zurich	https://ror.org/05a28rw58	Switzerland
156	ETH, Immigration Policy Lab	https://api.ror.org/organizations?affiliation=ETH,+Immigration+Policy+Lab	22	FALSE	0.67	COMMON TERMS	Manitoba Labour and Immigration	https://ror.org/04m57qg37	Canada
157	ETH, Switzerland	https://api.ror.org/organizations?affiliation=ETH,+Switzerland	9	FALSE	0.54	COMMON TERMS	Wärtsilä (Switzerland)	https://ror.org/023kvjk64	Switzerland
158	ETH, Switzerland. ETH Zurich, Switzerland	https://api.ror.org/organizations?affiliation=ETH,+Switzerland.+ETH+Zurich,+Switzerland	20	FALSE	0.62	FUZZY	University of Zurich	https://ror.org/02crff812	Switzerland
159	ETH, Zurich	https://api.ror.org/organizations?affiliation=ETH,+Zurich	1	TRUE	1	PHRASE	ETH Zurich	https://ror.org/05a28rw58	Switzerland
160	EUI, Italy	https://api.ror.org/organizations?affiliation=EUI,+Italy	1	TRUE	1	ACRONYM	European University Institute	https://ror.org/0031wrj91	Italy
161	European Politics, ETH Zurich	https://api.ror.org/organizations?affiliation=European+Politics,+ETH+Zurich	29	TRUE	1	PHRASE	ETH Zurich	https://ror.org/05a28rw58	Switzerland
162	European University Institute	https://api.ror.org/organizations?affiliation=European+University+Institute	19	TRUE	1	PHRASE	European University Institute	https://ror.org/0031wrj91	Italy
163	European University Institute (EUI)	https://api.ror.org/organizations?affiliation=European+University+Institute+(EUI)	20	FALSE	1	COMMON TERMS	European University Institute	https://ror.org/0031wrj91	Italy
164	European University Institute EUI, Italy	https://api.ror.org/organizations?affiliation=European+University+Institute+EUI,+Italy	5	TRUE	1	COMMON TERMS	European University Institute	https://ror.org/0031wrj91	Italy
165	European University Institute, Firenze	https://api.ror.org/organizations?affiliation=European+University+Institute,+Firenze	21	TRUE	1	PHRASE	European University Institute	https://ror.org/0031wrj91	Italy
166	European University Institute, Florence	https://api.ror.org/organizations?affiliation=European+University+Institute,+Florence	23	TRUE	1	PHRASE	European University Institute	https://ror.org/0031wrj91	Italy
167	European University Institute, Florence && University of Oxford, Oxford	https://api.ror.org/organizations?affiliation=European+University+Institute,+Florence+&&+University+of+Oxford,+Oxford	23	TRUE	1	PHRASE	European University Institute	https://ror.org/0031wrj91	Italy
168	European University Institute, Italy	https://api.ror.org/organizations?affiliation=European+University+Institute,+Italy	5	TRUE	1	PHRASE	European University Institute	https://ror.org/0031wrj91	Italy
169	European University Institute, Switzerland	https://api.ror.org/organizations?affiliation=European+University+Institute,+Switzerland	10	TRUE	1	COMMON TERMS	EU Business School	https://ror.org/04facnr46	Switzerland
170	Ewha Womans University, Korea, Republic of	https://api.ror.org/organizations?affiliation=Ewha+Womans+University,+Korea,+Republic+of	15	TRUE	1	PHRASE	Ewha Womans University	https://ror.org/053fp5c05	South Korea
171	Faculty of Law, Bar Ilan University, Israel	https://api.ror.org/organizations?affiliation=Faculty+of+Law,+Bar+Ilan+University,+Israel	2	TRUE	1	PHRASE	Bar-Ilan University	https://ror.org/03kgsv495	Israel
172	Faculty of Social and Behavioural Sciences, Institute of Political Science, Leiden University	https://api.ror.org/organizations?affiliation=Faculty+of+Social+and+Behavioural+Sciences,+Institute+of+Political+Science,+Leiden+University	77	TRUE	1	PHRASE	Leiden University	https://ror.org/027bh9e22	Netherlands
173	Federal University of Rio Grande do Sul, Brazil	https://api.ror.org/organizations?affiliation=Federal+University+of+Rio+Grande+do+Sul,+Brazil	11	TRUE	1	PHRASE	Federal University of Rio Grande do Sul	https://ror.org/041yk2d64	Brazil
174	FLAME University, India	https://api.ror.org/organizations?affiliation=FLAME+University,+India	8	TRUE	1	PHRASE	Flame University	https://ror.org/0252mqn49	India
175	Flinders University	https://api.ror.org/organizations?affiliation=Flinders+University	20	TRUE	1	PHRASE	Flinders University	https://ror.org/01kpzv902	Australia
176	Florida State University	https://api.ror.org/organizations?affiliation=Florida+State+University	4	TRUE	1	PHRASE	Florida State University	https://ror.org/05g3dte14	United States
177	Florida State University, Tallahassee	https://api.ror.org/organizations?affiliation=Florida+State+University,+Tallahassee	4	TRUE	1	PHRASE	Florida State University	https://ror.org/05g3dte14	United States
178	Florida State University, USA	https://api.ror.org/organizations?affiliation=Florida+State+University,+USA	4	TRUE	1	PHRASE	Florida State University	https://ror.org/05g3dte14	United States
179	FORS	https://api.ror.org/organizations?affiliation=FORS	1	TRUE	0.9	ACRONYM	Swiss Centre of Expertise in the Social Sciences	https://ror.org/00weppy16	Switzerland
180	Francis Marion University, USA	https://api.ror.org/organizations?affiliation=Francis+Marion+University,+USA	11	TRUE	1	PHRASE	Francis Marion University	https://ror.org/00pg98t08	United States
181	Free University Amsterdam	https://api.ror.org/organizations?affiliation=Free+University+Amsterdam	19	TRUE	0.92	COMMON TERMS	University of Amsterdam	https://ror.org/04dkp9463	Netherlands
182	Free University Berlin, Germany	https://api.ror.org/organizations?affiliation=Free+University+Berlin,+Germany	7	TRUE	0.94	COMMON TERMS	Freie Universität Berlin	https://ror.org/046ak2485	Germany
183	Free University of Berlin	https://api.ror.org/organizations?affiliation=Free+University+of+Berlin	19	TRUE	1	PHRASE	Freie Universität Berlin	https://ror.org/046ak2485	Germany
184	Freie Universität Berlin	https://api.ror.org/organizations?affiliation=Freie+Universitat+Berlin	17	TRUE	1	PHRASE	Freie Universität Berlin	https://ror.org/046ak2485	Germany
185	Freie Universität Berlin, Germany	https://api.ror.org/organizations?affiliation=Freie+Universitat+Berlin,+Germany	10	TRUE	1	PHRASE	Freie Universität Berlin	https://ror.org/046ak2485	Germany
186	Friedrich Schiller University	https://api.ror.org/organizations?affiliation=Friedrich+Schiller+University	18	TRUE	0.92	PHRASE	Friedrich Schiller University Jena	https://ror.org/05qpz1x62	Germany
187	Frisch, Norway	https://api.ror.org/organizations?affiliation=Frisch,+Norway	12	FALSE	0.55	COMMON TERMS	Grønt Punkt Norge (Norway)	https://ror.org/00b1cv365	Norway
188	Fukuoka University, Fukuoka	https://api.ror.org/organizations?affiliation=Fukuoka+University,+Fukuoka	21	TRUE	1	PHRASE	Fukuoka University	https://ror.org/04nt8b154	Japan
189	Furman University, USA	https://api.ror.org/organizations?affiliation=Furman+University,+USA	8	TRUE	1	PHRASE	Furman University	https://ror.org/04ytb9n23	United States
190	Gakushuin University	https://api.ror.org/organizations?affiliation=Gakushuin+University	18	TRUE	1	PHRASE	Gakushuin University	https://ror.org/037s2db26	Japan
191	General Jonas Žemaitis Military Academy of Lithuania	https://api.ror.org/organizations?affiliation=General+Jonas+Zemaitis+Military+Academy+of+Lithuania	2	TRUE	1	PHRASE	General Jonas Žemaitis Military Academy of Lithuania	https://ror.org/048m2aa35	Lithuania
192	Georg-August University Göttingen, Deutsches Institut für Entwicklungspolitik	https://api.ror.org/organizations?affiliation=Georg-August+University+Gottingen,+Deutsches+Institut+fur+Entwicklungspolitik	30	TRUE	1	PHRASE	German Development Institute	https://ror.org/01t3zke88	Germany
193	George Washington University, Israel	https://api.ror.org/organizations?affiliation=George+Washington+University,+Israel	9	FALSE	1	HEURISTICS	University of Washington	https://ror.org/00cvxb145	United States
194	George Washington University, Washington DC	https://api.ror.org/organizations?affiliation=George+Washington+University,+Washington+DC	24	FALSE	1	HEURISTICS	University of Washington	https://ror.org/00cvxb145	United States
195	Georgetown University	https://api.ror.org/organizations?affiliation=Georgetown+University	20	TRUE	1	PHRASE	Georgetown University	https://ror.org/05vzafd60	United States
196	Georgetown University Law Center, The Hong Kong University of Science and Technology (HKUST)	https://api.ror.org/organizations?affiliation=Georgetown+University+Law+Center,+The+Hong+Kong+University+of+Science+and+Technology+(HKUST)	19	TRUE	1	COMMON TERMS	Hong Kong University of Science and Technology	https://ror.org/00q4vv597	China
197	Georgetown University, USA	https://api.ror.org/organizations?affiliation=Georgetown+University,+USA	9	TRUE	1	PHRASE	Georgetown University	https://ror.org/05vzafd60	United States
198	Georgetown University, Washington	https://api.ror.org/organizations?affiliation=Georgetown+University,+Washington	9	TRUE	1	PHRASE	Georgetown University	https://ror.org/05vzafd60	United States
199	Georgetown University, Washington DC	https://api.ror.org/organizations?affiliation=Georgetown+University,+Washington+DC	16	TRUE	1	PHRASE	Georgetown University	https://ror.org/05vzafd60	United States
200	Georgia Institute of Technology, USA	https://api.ror.org/organizations?affiliation=Georgia+Institute+of+Technology,+USA	2	TRUE	1	PHRASE	Georgia Institute of Technology	https://ror.org/01zkghx44	United States
201	Georgia State University, USA	https://api.ror.org/organizations?affiliation=Georgia+State+University,+USA	6	TRUE	1	PHRASE	Georgia State University	https://ror.org/03qt6ba18	United States
202	German Center for Integration and Migration Research (DeZIM), Germany	https://api.ror.org/organizations?affiliation=German+Center+for+Integration+and+Migration+Research+(DeZIM),+Germany	16	FALSE	0.78	FUZZY	German Center for Integrative Biodiversity Research	https://ror.org/01jty7g66	Germany
203	German Development Institute	https://api.ror.org/organizations?affiliation=German+Development+Institute	5	TRUE	1	PHRASE	German Development Institute	https://ror.org/01t3zke88	Germany
204	German Development Institute / Deutsches Institut für Entwicklungspolitik (DIE)	https://api.ror.org/organizations?affiliation=German+Development+Institute+/+Deutsches+Institut+fur+Entwicklungspolitik+(DIE)	9	TRUE	1	COMMON TERMS	German Development Institute	https://ror.org/01t3zke88	Germany
205	German Development Institute, Bonn	https://api.ror.org/organizations?affiliation=German+Development+Institute,+Bonn	6	TRUE	1	PHRASE	German Development Institute	https://ror.org/01t3zke88	Germany
206	German Development Institute, Germany && University of Konstanz, Germany	https://api.ror.org/organizations?affiliation=German+Development+Institute,+Germany+&&+University+of+Konstanz,+Germany	6	TRUE	1	PHRASE	German Development Institute	https://ror.org/01t3zke88	Germany
207	German Institute for Development Evaluation (DEval), Germany	https://api.ror.org/organizations?affiliation=German+Institute+for+Development+Evaluation+(DEval),+Germany	5	FALSE	0.73	COMMON TERMS	Deutsches Jugendinstitut	https://ror.org/03xptr862	Germany
208	German Institute for Global and Area Studies (GIGA)	https://api.ror.org/organizations?affiliation=German+Institute+for+Global+and+Area+Studies+(GIGA)	8	TRUE	1	COMMON TERMS	German Institute for Global and Area Studies	https://ror.org/00681ts17	Germany
209	German Institute of Global and Area Studies, Germany	https://api.ror.org/organizations?affiliation=German+Institute+of+Global+and+Area+Studies,+Germany	11	TRUE	0.92	COMMON TERMS	German Institute for Global and Area Studies	https://ror.org/00681ts17	Germany
210	GESIS - Leibniz Institute for the Social Sciences	https://api.ror.org/organizations?affiliation=GESIS+-+Leibniz+Institute+for+the+Social+Sciences	17	TRUE	1	COMMON TERMS	Leibniz Institute for the Social Sciences	https://ror.org/018afyw53	Germany
211	GESIS - Leibniz Institute for the Social Sciences, Germany	https://api.ror.org/organizations?affiliation=GESIS+-+Leibniz+Institute+for+the+Social+Sciences,+Germany	6	TRUE	1	COMMON TERMS	Leibniz Institute for the Social Sciences	https://ror.org/018afyw53	Germany
212	GESIS – Leibniz Institute for the Social Science, Germany	https://api.ror.org/organizations?affiliation=GESIS+-+Leibniz+Institute+for+the+Social+Science,+Germany	5	TRUE	0.99	COMMON TERMS	Leibniz Institute for the Social Sciences	https://ror.org/018afyw53	Germany
213	GESIS Leibniz Institute for Social Sciences, Germany	https://api.ror.org/organizations?affiliation=GESIS+Leibniz+Institute+for+Social+Sciences,+Germany	8	TRUE	1	ACRONYM	Leibniz Institute for the Social Sciences	https://ror.org/018afyw53	Germany
214	GIGA - German Institute of Global and Area Studies, Hamburg, Germany	https://api.ror.org/organizations?affiliation=GIGA+-+German+Institute+of+Global+and+Area+Studies,+Hamburg,+Germany	24	TRUE	0.97	COMMON TERMS	German Institute for Global and Area Studies	https://ror.org/00681ts17	Germany
215	GIGA Hamburg, Germany	https://api.ror.org/organizations?affiliation=GIGA+Hamburg,+Germany	18	TRUE	1	ACRONYM	German Institute for Global and Area Studies	https://ror.org/00681ts17	Germany
216	GIGA, Germany	https://api.ror.org/organizations?affiliation=GIGA,+Germany	4	TRUE	1	ACRONYM	German Institute for Global and Area Studies	https://ror.org/00681ts17	Germany
217	Global Studies Institute, University of Geneva	https://api.ror.org/organizations?affiliation=Global+Studies+Institute,+University+of+Geneva	48	TRUE	1	PHRASE	University of Geneva	https://ror.org/01swzsf04	Switzerland
